media_id,timestamp,permalink,views,likes,replies,reposts,quotes,shares,engagements,eng_rate,angle,style,has_link,has_cta_reply,text_len,hook,text
18416299474144119,2026-07-06T14:31:40+0000,https://www.threads.com/@taitanblog/post/DadHKhgIPWc,47,0,0,0,0,0,0,0.0,agency,宣伝型,0,0,458,問いかけ型,誰かの夢を応援し、共に成長する喜びを感じたい方へ。ライブ配信で新しい働き方を見つけませんか？\n\nTAITAN PROは、Pococha・TikTokを主軸に150人以上のライバーが活躍中。私たちは、そのライバーを支え、才能を開花させる「配信代理店パートナー」を募集しています。\n\nこの仕事は、人を応援するのが好きな方に最適です。ライバーの発掘から育成、日々のサポートまで、一緒に寄り添いながら夢を形にするやりがいがあります。\n\nTAITAN PROは、既に11の代理店と提携しており、培ったノウハウを提供。還元率100%という仕組みで、代理店様がライバー支援に集中できる環境を整えています。\n\n代表たいたんはPococha歴4年、最高月収3桁の実績を持ち、確かな経験とノウハウでサポート。Pocochaでは投げ銭ゼロでも時間報酬があり、B帯で月20〜30万円も可能です。\n\n副業からスタートして、将来的に独立を目指したい方も、ご自身のペースで活躍できます。\n\n人を支える仕事に魅力を感じる方、ぜひ一度お話しませんか？
17895450891481117,2026-07-06T00:00:53+0000,https://www.threads.com/@taitanblog/post/Dabjg9DDbZ9,18,0,0,0,0,0,0,0.0,agency,宣伝型,1,0,424,問いかけ型,"営業経験を活かし、自分の事業を立ち上げたい方へ。ライバー業界で新たな挑戦をしませんか？\n\nTAITAN PROは、現在11の配信代理店と提携し、150名以上のライバーを擁する事務所です。私たちは、ライブ配信という夢を持つライバーの発掘とマネジメントを共に担うパートナーを求めています。\n\n代理店様にはライバー育成に専念いただくため、運営手数料は一切いただかず、還元率100%。業界トップレベルのサポート体制で、事業の立ち上げを力強くバックアップします。\n\n代表たいたんは元Pococha S帯、ミクチャ8,000人中1位の経験を持ち、そのノウハウを余すことなく提供。PocochaではB帯で月20〜30万円、投げ銭ゼロでも時間報酬が発生し、月4日のオフ日も確保される安定性があります。\n\nあなたの営業力とマネジメントで、ビジネスを次のステージへ。副業から始めて、独立を目指す方も大歓迎です。\n\n興味を持たれた方は、まずはお気軽に詳細をご覧ください。"
17956098947986085,2026-07-05T12:21:35+0000,https://www.threads.com/@taitanblog/post/DaaTfACGrJH,26,0,0,0,0,0,0,0.0,liver,宣伝型,0,0,266,その他,在宅で何か始めたいけど、何がいいかわからない…そんなあなたへ。\n\nスマホ1つで始められるライブ配信は、実は副業にぴったりなんです。\nTAITAN PROなら、配信機材の選び方からトーク術まで、一から丁寧にサポートします。\n未経験スタートがほとんどで、Pocochaの時間ダイヤのおかげで「頑張った分だけ」安定収入に繋がりやすいのが魅力。\n代表たいたんも最高月収3桁の経験者なので、リアリティあるアドバイスがもらえますよ！\n\n一歩踏み出す勇気があれば、新しい世界が広がります。まずはプロフのリンクから、私たちのことを知ってくださいね😊
18600256537057448,2026-07-04T23:56:33+0000,https://www.threads.com/@taitanblog/post/DaY-ORNlNFd,2,0,0,0,0,0,0,0.0,liver,宣伝型,0,0,265,問いかけ型,今の配信、頑張ってるのに成果が出なくてモヤモヤしてませんか？\nあなたの努力、100%報われてますか？\n\nTAITAN PROでは「還元率100%」だから、あなたの努力が全て報酬に直結します。\nさらにPocochaは時間ダイヤ制度があり、B帯なら投げ銭ゼロでも月20〜30万円を目指せる仕組み。\n現役S帯だった代表たいたんが、あなたの強みを活かした戦略でサポート。\n伸び悩みの壁を一緒に乗り越えましょう！\n\n自分の可能性を最大限に引き出したいあなたへ。まずはTAITAN PROの応募ページを見て、未来の自分を想像してみてください。
17902228356467164,2026-07-04T12:10:40+0000,https://www.threads.com/@taitanblog/post/DaXtcIUoBLC,21,1,0,0,0,0,1,0.0476,liver,宣伝型,1,0,265,問いかけ型,ライブ配信って、結局才能ある人が稼ぐんでしょ？そう思っていませんか？\n\nいいえ、戦略とサポートがあれば誰でも可能性を広げられます。\nTAITAN PRO代表たいたんは、元Pococha S帯、ミクチャでは8000人中ミスターコン1位の実績を持つプロ。\n彼が4年間かけて培ったノウハウを、未経験のあなたにも惜しみなく伝授します。\nPococha・TikTok合わせて150人以上のライバーが彼のもとで成長中。\n\n結果を出している人から直接学びたいなら、TAITAN PROは最高の環境です。ぜひプロフのリンクを覗いてみてくださいね！
18118237813827529,2026-07-03T23:59:32+0000,https://www.threads.com/@taitanblog/post/DaWZxSeAKNN,11,0,0,0,0,0,0,0.0,liver,宣伝型,0,0,253,問いかけ型,副業したいけど、プライベートは犠牲にしたくない…そんな風に思っていませんか？💡\n\nTAITAN PROでは、ライバーの皆さんに無理なく活動してもらうため、月4日の強制「オフの日」を設けています。\nしっかり休んでリフレッシュすることで、配信も私生活も充実！\nスマホがあればどこでもできるから、スキマ時間に新しい収入源を確保できます。\n代表たいたんも最高月収3桁経験者なので、リアルなアドバイスも可能。\n\n働き方も稼ぎ方も諦めたくないあなたへ。TAITAN PROで新しい選択肢を見つけよう！応募はプロフから。
17928795879122787,2026-07-03T13:01:13+0000,https://www.threads.com/@taitanblog/post/DaVObkaIK_I,23,0,0,0,0,0,0,0.0,liver,宣伝型,0,0,204,その他,今は配信うまくいってない、って人ほど読んでほしい。\n\n伸びない原因、才能じゃなくて“環境”のことが多いです。\n\n・誰にも相談できない\n・配信の型を自己流のまま続けてる\n・頑張った分がちゃんと自分に返ってない\n\nこのへん、所属を変えるだけで一気に変わったりする。\nTAITAN PROは還元率100%・所属150人以上で、最初の伸び悩みを一緒に抜ける体制でやってます。\n\n移籍考えてる人、ちょっと話すだけでも🙆
18107705318070858,2026-07-02T23:59:54+0000,https://www.threads.com/@taitanblog/post/DaT1A3RmZZP,40,0,0,0,0,0,0,0.0,liver,本音型,1,0,207,問いかけ型,「副業ライバーって実際いくら？」ってよく聞かれる。\n\n正直に言うと、初日から月◯万みたいな夢は売りません。\n\nでも続けてPocochaのB帯まで行った子は、月20〜30万が見えてくる。\nスマホ1台、家から、未経験スタートでこのラインに届くのは普通に現実的。\n\n“絶対稼げる”は言わない。\nただ「やってみたかったけど一歩出てない」人には、けっこう向いてる世界だと思う。\n\n気になる人はDMじゃなくて応募ページ見てね。
17920712430399365,2026-07-02T13:01:57+0000,https://www.threads.com/@taitanblog/post/DaSpuK0FA4l,29,0,0,0,0,0,0,0.0,story,本音型,0,0,76,その他,"結局さ、誰かに必要とされたくて、みんな配信してるんだと思う。\n\n""稼ぎたい""の奥にあるのは、いつも「居場所が欲しい」。だから僕はこの仕事を辞められない。"
18023544602838927,2026-07-02T00:02:49+0000,https://www.threads.com/@taitanblog/post/DaRQjXjnX1i,110,1,0,0,0,0,1,0.0091,story,本音型,0,0,74,その他,配信者の親に言いたい。「そんな仕事やめなさい」って言う前に、一回だけ枠を見てほしい。\n\n子どもが知らない誰かを笑顔にしてる姿、ちょっと誇らしいから。
18093834260614350,2026-07-01T13:37:09+0000,https://www.threads.com/@taitanblog/post/DaQI89_ket5,95,0,0,0,0,0,0,0.0,story,本音型,0,0,83,その他,"お金の話を正直にすると、配信は""一発当てる""より""毎月コツコツ""が向いてる世界。\n\n宝くじじゃなくて、貯金箱に近い。派手さはないけど、続けた人にはちゃんと返ってくる。"
18105808466075408,2026-07-01T00:01:56+0000,https://www.threads.com/@taitanblog/post/DaOrqRSkVCI,37,0,0,0,0,0,0,0.0,story,本音型,0,0,66,問いかけ型,「未経験なんですけど大丈夫ですか?」\n\n全員、未経験スタートだよ。元S帯の子も、最初は0人の前で震えてた。スタート地点はみんな同じ。
17978103990028935,2026-06-30T13:11:08+0000,https://www.threads.com/@taitanblog/post/DaNhLiCFh3E,239,1,0,0,0,0,1,0.0042,story,本音型,0,0,83,その他,配信を辞める理由は、だいたい「稼げないから」じゃない。「一人で抱えて孤独だから」。\n\n逆に言えば、隣に誰かいるだけで続いたりする。事務所選びで一番大事なとこだと思う。
18119634511825553,2026-06-29T23:57:57+0000,https://www.threads.com/@taitanblog/post/DaMGaJDj1Rp,120,0,0,0,0,0,0,0.0,story,本音型,0,0,76,その他,新人の頃、先輩に「数字見るな、人を見ろ」って言われた。\n\n意味分からなかったけど、今は分かる。画面の数字じゃなく、来てくれた一人を大事にした子が伸びる。
18086159030326058,2026-06-29T14:50:22+0000,https://www.threads.com/@taitanblog/post/DaLHvi1kWzF,305,0,0,0,0,0,0,0.0,story,本音型,0,0,73,数字チラ見せ型,4年やってきて、稼げる子より「楽しそうな子」の方が結局長く残る。\n\n稼ぐために配信する子は燃え尽きる。配信が好きで、結果お金がついてくる子が勝つ。
18097768070238016,2026-06-29T00:03:35+0000,https://www.threads.com/@taitanblog/post/DaJiQiyEX3U,566,2,0,0,0,0,2,0.0035,story,本音型,0,0,78,問いかけ型,「ライバーって水商売でしょ?」って言われるたびに思う。\n\n夜の街に出られない人が、家から、誰にもバレずに、自分のペースで稼げる。むしろ逆の選択肢なんだよな。
18110561983939311,2026-06-28T12:18:57+0000,https://www.threads.com/@taitanblog/post/DaIRnsoFB1u,45,0,0,0,0,0,0,0.0,story,本音型,0,0,80,その他,"配信で病む子の共通点、""数字を自分の価値だと思っちゃう""こと。\n\n応援ポイントが減った＝自分の価値が下がった、じゃない。ここを切り離せた子から、楽になっていく。"
18407851228148922,2026-06-27T23:57:27+0000,https://www.threads.com/@taitanblog/post/DaG8w3zlD_2,176,0,0,0,0,0,0,0.0,story,本音型,0,0,74,数字チラ見せ型,スマホ1台あれば、深夜バイトより稼げる時代になった。\n\nなのに「自分には無理」で止まってる人が多すぎる。無理かどうかは、3日やってから決めればいい。
18099766637221789,2026-06-27T12:12:13+0000,https://www.threads.com/@taitanblog/post/DaFsDdtjUr0,110,0,0,0,0,0,0,0.0,story,本音型,0,0,58,その他,この仕事で一番うれしい瞬間、売上が上がった時じゃなくて、\n\n辞めようとしてた子が「もう少し続けてみる」って言った時。
17921674158380533,2026-06-26T23:59:43+0000,https://www.threads.com/@taitanblog/post/DaEYOcKGtJb,243,0,0,0,0,0,0,0.0,story,本音型,0,0,77,その他,「顔出ししたくない」って相談、めちゃくちゃ多い。\n\n正直、顔を出さずに続けてる子もいっぱいいる。バレるのが怖くて一歩出ない、その気持ちが一番もったいない。
18090173975527843,2026-06-26T13:15:15+0000,https://www.threads.com/@taitanblog/post/DaDOeUuFjEp,145,4,1,0,0,0,5,0.0345,story,本音型,0,0,73,その他,ライバーの世界、入口はキラキラだけど、続けてる子はだいたい泥臭い。\n\n毎日同じ挨拶、来ない日の不安、数字との戦い。それでも続ける子が、最後に残る。
18068230202421003,2026-06-26T00:05:36+0000,https://www.threads.com/@taitanblog/post/DaB0GrKDY4o,47,0,0,0,0,0,0,0.0,story,本音型,0,0,80,その他,「配信で人生変わった」って言葉、昔は宗教っぽくて苦手だった。\n\nでも目の前で、しんどかった子が普通に笑えるようになるのを見ると、あ、これは本当にあるんだなって。
18091831556623019,2026-06-25T13:23:13+0000,https://www.threads.com/@taitanblog/post/DaAqlvhlncP,113,0,0,0,0,0,0,0.0,story,本音型,0,0,74,その他,Pocochaで一番伸びた子、特技なし・トーク下手・顔出し最小だった。\n\n唯一あったのは「毎日同じ時間にいた」こと。才能の話、いい加減やめにしよう。
18155879590470962,2026-06-25T00:03:59+0000,https://www.threads.com/@taitanblog/post/DZ_PH8iFIUS,254,0,0,0,0,0,0,0.0,story,混在型,0,0,76,数字チラ見せ型,夜中の2時に「もう辞めたい」ってLINEが来るの、しんどい子ほど多い。\n\nでも次の日、枠を開けるとちゃんと笑ってる。人は居場所があると、もう一回立てる。
18171453145442283,2026-06-24T13:26:09+0000,https://www.threads.com/@taitanblog/post/DZ-GIT4oPGn,46,0,0,0,0,0,0,0.0,story,本音型,0,0,72,その他,配信を始めて変わったのは収入じゃなくて、「自分なんて」が口癖だった子が、人前で笑えるようになったこと。\n\n金額より、そっちの方がよっぽどデカい。
17939656011254402,2026-06-23T23:52:11+0000,https://www.threads.com/@taitanblog/post/DZ8o-iNE662,177,0,0,0,0,0,0,0.0,story,本音型,0,0,70,数字チラ見せ型,「ライバーなんて簡単に稼げるんでしょ」って言う人ほど、0人の枠で1時間笑顔を作る、をやったことがない。\n\nあれは世界で一番難しい仕事の一つ。
18162417103458421,2026-06-23T13:45:07+0000,https://www.threads.com/@taitanblog/post/DZ7jgWWkdic,67,0,0,0,0,0,0,0.0,story,本音型,0,0,57,その他,リスナーさんに「あなたの配信だけが救いです」って言われた夜のこと、いまだに忘れられない。\n\nこっちが応援されてた。
17903355417450595,2026-06-23T00:01:29+0000,https://www.threads.com/@taitanblog/post/DZ6FP70nQW4,22,0,0,0,0,0,0,0.0,story,本音型,0,0,68,その他,配信、才能ある子が伸びると思ってた。\n\n4年見て分かったのは、伸びるのは「恥を捨てるのが早い子」。うまくやろうとしてる間は、誰も来ない。
17968796373082603,2026-06-22T15:58:21+0000,https://www.threads.com/@taitanblog/post/DZ5N9YflZ3Z,179,1,0,0,0,0,1,0.0056,story,本音型,0,0,91,数字チラ見せ型,スマホ1台で知らない誰かを笑わせて、お金までもらえる時代。\n\n10年前なら「そんな仕事ある?」って言われてた。向いてるか以前に、知らないだけで選択肢から消してるのが一番もったいない。
17858159454672728,2026-06-22T00:05:54+0000,https://www.threads.com/@taitanblog/post/DZ3g9aPlJ3G,59,0,0,0,0,0,0,0.0,story,本音型,0,0,84,数字チラ見せ型,"意外と知られてないけど、Pocochaは月4日""強制的に休まされる日""がある。\n\n「もっとやりたいのに配信できない」って初月でみんな驚く。休むことすら設計されてる世界。"
18608628808052376,2026-06-21T13:12:10+0000,https://www.threads.com/@taitanblog/post/DZ2WJQ5lYb7,103,0,0,0,0,0,0,0.0,story,本音型,0,0,55,その他,「病んだら休んでいいよ」って言うけど、配信が唯一の居場所になってる子にとっては、休む＝世界を失う なんだよな。
18104640494080380,2026-06-21T00:02:04+0000,https://www.threads.com/@taitanblog/post/DZ07uUxGvbz,933,13,4,0,0,0,17,0.0182,story,本音型,0,0,78,その他,ライバー事務所、入った瞬間に連絡来なくなるとこ多すぎ。\n\n僕がこの仕事してる理由の半分は「放置された側の悔しさ」。スカウトした責任を取らない大人が多すぎる。
17943080667223891,2026-06-20T12:54:27+0000,https://www.threads.com/@taitanblog/post/DZzvUtZlJ4h,185,0,0,0,0,0,0,0.0,story,本音型,0,0,63,その他,一番優しいコメントをくれる常連さんほど、本人が一番しんどい時期だったりする。\n\n画面の前で救われてるのは、配信者だけじゃない。
17997312548969525,2026-06-20T00:04:05+0000,https://www.threads.com/@taitanblog/post/DZyXKaWFv4l,44,0,0,0,0,0,0,0.0,liver,本音型,0,0,131,数字チラ見せ型,4年見てきて思うのは、フォロワーが増えないのは配信回数でも容姿でもない。\n\n“増える導線”を体系で教わってないだけ。\n\n逆に言うと、型を知って毎日繰り返せば確実に伸びる。\nフォロワーが増えれば、コアファンも自然に増える。\n\nフォロワー、今いちばん何で詰まってる？
17870054532543361,2026-06-19T14:16:38+0000,https://www.threads.com/@taitanblog/post/DZxT7vIFNTg,60,0,0,0,0,0,0,0.0,liver,本音型,0,0,134,告白型,これ言うと一部に刺さると思うけど——\n\n「フォローしたらフォロバします」系、Pocochaでやらない方がいい。\n\n数字は増えるけど、配信に来ない人ばっかり集まって視聴率が上がらない。\nフォロワー数だけ増えてもコアファンにならないと意味ない。\n\n数より“来てくれる人”。
18111434071929432,2026-06-19T00:21:45+0000,https://www.threads.com/@taitanblog/post/DZv0Yz3mLVB,22,0,0,0,0,0,0,0.0,liver,本音型,0,0,125,数字チラ見せ型,新規リスナーが一番来るのは、配信開始から5〜10分。\n\nここで一回だけ\n「気に入ったらフォローだけでも嬉しいです、次の配信に通知届くので」\nってサラッと言う。\n\n“フォローすると何が得か”を一言添えるのがコツ。\n\nこれ知ってるだけで初月の伸び変わる。
18111336658910460,2026-06-18T14:15:40+0000,https://www.threads.com/@taitanblog/post/DZuvBsllgfN,73,0,0,0,0,0,0,0.0,liver,本音型,0,0,130,その他,フォロワーは“増やす”だけ考えがちだけど、本当は“減らさない”方が大事。\n\nタイムラインを動かしてないと「いてもいなくても同じ人」になって、静かに解除されてく。\n\n配信前「今日〇時から」\n配信後「ありがとう、次は〇日」\nこれだけで“いるな”って思ってもらえる。
18166780561440260,2026-06-18T00:12:52+0000,https://www.threads.com/@taitanblog/post/DZtOk2Pm0Nr,28,0,0,0,0,0,0,0.0,liver,本音型,0,0,118,数字チラ見せ型,フォローしてもらえない原因、もう1つ。\n\n配信中リスナーはあなたの話に集中してる。\nわざわざボタンを押す“間”が無いと、行動に移さない。\n\n「ここで一回フォローしてくれたら嬉しい」\nこれを配信に2〜3回、意識的に挟む。\nそれだけでいい。
18118888744801111,2026-06-17T14:28:41+0000,https://www.threads.com/@taitanblog/post/DZsLuMPmm-E,42,0,0,0,0,0,0,0.0,liver,本音型,0,0,118,その他,「今日はゲーム、明日は歌、明後日は雑談」\nこれ、本人は飽きさせない工夫のつもりでも、リスナーには“次に何があるか分からない人”に見える。\n\nフォローは「次も同じものが来る期待」で押される。\n\n核を1つに絞った人から伸びていく。これマジ。
18096499013186997,2026-06-17T00:12:39+0000,https://www.threads.com/@taitanblog/post/DZqpwcQmlm6,38,0,0,0,0,0,0,0.0,liver,本音型,0,0,130,その他,見落としがちだけど、アイコンって一覧画面で“指の爪くらい”の大きさでしか映らない。\n\nその状態で目を引かないと、そもそも枠を覗かれない＝フォローもされない。\n\n・顔が小さすぎる\n・暗い\n・文字が潰れてる\n\nこのどれか当てはまったら、今日変えるだけで変わるかも。
17894386197355610,2026-06-16T16:01:32+0000,https://www.threads.com/@taitanblog/post/DZpxjdLkZF7,33,0,0,0,0,0,0,0.0,liver,本音型,0,0,131,その他,枠タイトル、これ変えるだけでフォロー増える。\n\n❌「夜更かし配信〜♡」→ 何の枠か不明\n⭕️「【映画好き集まれ】今日は〇〇の感想会」→ 興味ある人がフォロー\n\n“次もこのテーマ続きそう”って思わせた瞬間にフォローされる。\n\n自分の今日のタイトル、内容伝わってる？
18080627315539787,2026-06-16T00:26:25+0000,https://www.threads.com/@taitanblog/post/DZoGiWImlW7,23,0,0,0,0,0,0,0.0,liver,混在型,0,0,121,その他,フォロー率って、配信のうまさより“プロフ”で決まってること多い。\n\nリスナーは枠を覗く前にプロフを見て、\n・いつ来れば会える？\n・何が聞ける？\nこれが無いと、フォローまで進まない。\n\n「よろしくお願いします」だけの自己紹介、今すぐ直していい。
18093458372594799,2026-06-15T16:20:39+0000,https://www.threads.com/@taitanblog/post/DZnO8mTlnOT,34,0,0,0,0,0,0,0.0,liver,本音型,0,0,124,その他,配信に来てくれてるのにフォローされない人へ。\n\n理由、シンプルで「一回もフォローしてって言ってない」だけだったりする。\n\nリスナーは“言われないと押さない”。\n「いつもありがとう」で終わってる枠、めちゃくちゃ多い。\n\n恥ずかしくて言えない人、いる？
17959102670961813,2026-06-15T00:04:36+0000,https://www.threads.com/@taitanblog/post/DZlfPp-j8bx,275,0,0,0,0,0,0,0.0,story,本音型,0,0,84,数字チラ見せ型,4年前、0人の前で2時間喋ってた。誰もいないのに笑顔を作るのが本当にしんどかった。\n\n今その頃の動画を見ると泣きそうになる。あの誰も見てない時間が、全部いまになってる。
17909363484423092,2026-06-14T13:01:34+0000,https://www.threads.com/@taitanblog/post/DZkTXfxlRd7,64,0,0,0,0,0,0,0.0,story,本音型,0,0,68,その他,"ライバーに「夢が叶うよ」って言う大人は信じなくていい。\n\n叶うのは夢じゃなく、毎日続けた人の""現実""だけ。それでも十分すごいんだけどな。"
18134670991560570,2026-06-14T00:01:46+0000,https://www.threads.com/@taitanblog/post/DZi6ICAkbvJ,1317,2,0,0,0,0,2,0.0015,story,本音型,0,0,90,数字チラ見せ型,"「可愛くないと配信は稼げない」は、4年見てきてマジで嘘だった。\n\n一番ファンが付いてた子、本人は「自分の顔が一番嫌い」って言ってた。人は顔じゃなく""会いに行ける安心感""に金を払う。"
18324528601284513,2026-06-13T12:54:09+0000,https://www.threads.com/@taitanblog/post/DZhtuUnkZlA,323,0,0,0,0,0,0,0.0,story,本音型,0,0,69,その他,配信者の闇って、枠を閉じた瞬間に世界で一番静かな部屋になるとこ。\n\nさっきまで100人と喋ってたのに。あの落差は、やった人にしかわからん。
17914072863401752,2026-06-13T00:15:59+0000,https://www.threads.com/@taitanblog/post/DZgW9RaIKqC,994,4,0,0,0,0,4,0.004,story,本音型,0,0,65,数字チラ見せ型,月100万稼ぐ子より、月3万を3年続けてる子の方が圧倒的に幸せそう。\n\n配信って結局、金額じゃなくて「居場所があるか」なんだよな。
17962414361947652,2026-06-12T00:16:37+0000,https://www.threads.com/@taitanblog/post/DZdyPGmEaz-,36,0,0,0,0,0,0,0.0,liver,宣伝型,0,0,276,問いかけ型,今の事務所、正直物足りないと感じていませんか？\n「還元率100%」って、本当に実現できるの？\n\nTAITAN PROは、あなたの頑張りが全てあなたの収入に直結する「還元率100%」を約束します。\n代表たいたんは元Pococha Sランク、ミクチャ8000人中1位の経験者。\n彼の4年間の経験から得たノウハウで、あなたの強みを最大限に引き出す戦略を一緒に考えます。\nPococha・TikTok合わせて150名以上のライバーが活躍中。\n\nもっと上を目指したいなら、TAITAN PROの扉を叩いてみませんか？まずはプロフURLから詳細を見てみてください。
17879326170460411,2026-06-11T14:45:55+0000,https://www.threads.com/@taitanblog/post/DZcw7PSEb7s,42,0,0,0,0,0,0,0.0,liver,宣伝型,1,0,250,問いかけ型,配信って難しそう？投げ銭がないと稼げないって思っていませんか？🤔\n\nTAITAN PROでは、配信経験ゼロから始める方がほとんど。\nPocochaなら「時間ダイヤ」という報酬システムがあり、たとえ投げ銭がゼロでも配信時間に応じてお給料が発生します。\nB帯ライバーで月20〜30万稼ぐ人もいますよ。\nマイクの選び方からトーク術まで、元Pococha Sランクの代表たいたんが培ったノウハウを惜しみなく伝授します。\n\nスマホ1つで始める新しい挑戦、気になる方はプロフのリンクをチェックしてみてくださいね✨
17940311322249049,2026-06-11T00:12:04+0000,https://www.threads.com/@taitanblog/post/DZbM6tWmK8c,25,0,0,0,0,0,0,0.0,agency,宣伝型,1,0,175,その他,「人を応援して、その成長で一緒に食べていく」仕事って、意外と知られてない。\n\n配信代理店パートナーは、ライバーさんを見つけて、伸びるまで一緒に走る役割。TAITAN PROは11の配信代理店と提携、所属150人以上の体制があるので、個人で全部抱えなくていい。\n\n営業経験がある人・副業から独立を考えてる人と話してみたいです。詳細はプロフのリンクから。
17900764458450325,2026-06-10T14:27:56+0000,https://www.threads.com/@taitanblog/post/DZaKEjQFPiq,38,0,0,0,0,0,0,0.0,liver,本音型,0,0,174,その他,副業でライバー、よく聞かれる現実的な話。\n\nPocochaのB帯まで行くと、月20〜30万くらいが見えてくる。もちろん人によるし、続けてこそ。「絶対稼げる」なんて言うつもりはないです。\n\nただ、スマホ1台で家から始められて、初日から報酬のチャンスがあるのは事実。会社員しながら夜だけ、って子もいます。\n\n気になる人はDMじゃなくて応募ページ見てね👀
